Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name
Hanna	/m/0kb6glt	['reporter']	['tell', 'shock', 'kiss']	20.402544	-2.9477751	38.147285	34	22068361		False	2009.0	F			Helena Vierikko	28.0		['Comedy-drama', 'Slice of life story']	Toinen jalka haudasta
Tony	/m/0h2wzqw		['fall', 'know', 'man']	28.034056	10.08782	-12.468674	23	11346977		False	1952.0	M	1.7	/m/0bs7l_v	Dev Anand	28.0		['Musical', 'Mystery']	Jaal
Maria	/m/0h81y45		['fall', 'draw', 'warn']	22.521547	9.332231	-14.234811	23	11346977		False	1952.0	F		/m/0bfrrj	Geeta Bali	21.0		['Musical', 'Mystery']	Jaal
Dave Boyle	/m/02nwjw9		['admit', 'claim', 'tell']	20.103937	2.9210825	2.7397668	2	460052		False	2003.0	M	1.956		Tim Robbins	44.0	156822020.0	['Drama', 'Thriller', 'Crime Fiction']	Mystic River
John O'Shea	/m/0bllv9c		['shoot', 'aim', 'pursue']	-30.090065	22.502535	23.991905	13	460052		False	2003.0	M			Andrew Mackin		156822020.0	['Drama', 'Thriller', 'Crime Fiction']	Mystic River
Agatha Sparrow	/m/0gj65x5		['try', 'confront', 'tell']	-7.784467	-2.1297252	2.2320342	2	4476914		False	2007.0	F	1.65	/m/0268_k	Virginia Madsen	45.0	77566815.0	['Drama', 'Thriller', 'Mystery']	The Number 23
Laura Tollins	/m/0gj65wz		['make', 'kill', 'mirror']	-8.403098	12.725842	14.962222	27	4476914		False	2007.0	F	1.676	/m/03bkbh	Rhona Mitra	31.0	77566815.0	['Drama', 'Thriller', 'Mystery']	The Number 23
Sandy Archer	/m/05psqmt		['develop', 'discuss', 'propose']	36.193436	1.8339576	-2.6812267	17	3767190		False	1995.0	F	1.69		Farrah Fawcett	48.0	40070995.0	['Comedy', 'Family Film']	Man of the House
Fatso	/m/0g4whv0		['arrest', 'report', 'act']	-7.8283515	-41.797398	5.7275434	38	22475851		False	2010.0	M			Kent Cheng	58.0		['Action', 'World cinema', 'Adventure']	Ip Man 2
Wong Shun Leung	/m/0g4whxq		['fight', 'challenge', 'arrest']	-6.0733476	35.669445	13.2867365	1	22475851		False	2010.0	M	1.8		Huang Xiaoming	32.0		['Action', 'World cinema', 'Adventure']	Ip Man 2
Paulina	/m/0n50ph7		['content', 'want', 'return']	27.39597	-22.76992	24.745998	0	21867426		False	1976.0	F			Mónica Randall	33.0		['Drama', 'War film']	Retrato de Familia
Gupta	/m/0h77ktg	['driver']	['care', 'hit', 'hindu']	-17.13811	30.839108	-12.661505	9	2257827		False	1959.0	M		/m/0dryh9k	I. S. Johar	38.0		['Drama', 'Action', 'Adventure']	Northwest Frontier
Jorge	/m/0kl8psp		['hide', 'learn', 'realize']	9.199308	7.4055333	6.5127106	2	28082913		False	2010.0	M			Matias Padin Varela	29.0		['Drama', 'Action', 'Thriller']	Easy Money
Sophie	/m/0kl8pt_		['fall', 'care', 'lead']	-46.166416	-0.7227735	7.750519	28	28082913		False	2010.0	F			Lisa Henni	27.0		['Drama', 'Action', 'Thriller']	Easy Money
Radovan	/m/0kl8ptr	['boss']	['send', 'blackmail', 'competitor']	-1.169454	7.8129234	43.732956	22	28082913		False	2010.0	M			Dejan Čukić	43.0		['Drama', 'Action', 'Thriller']	Easy Money
David Sloan	/m/0n4dwsc		['write', 'subdue', 'save']	7.882799	37.847225	20.753773	12	6103939		False	1994.0	M	1.9		Sasha Mitchell	26.0		['Action', 'Thriller', 'Action/Adventure']	Kickboxer 4
Mrs. Hess	/m/0h5t_t4		['give', 'rescue', 'take']	-16.603043	4.6086082	-32.82172	8	695249		False	1997.0	F	1.75		Marian Seldes	69.0	79082515.0	['Comedy', 'Action', 'Crime Fiction']	Home Alone 3
Regina Rua	/m/0gj3x63		['figure', 'worry', 'try']	-4.7818236	5.239368	-7.726927	2	1373219		False	2002.0	F	1.65	/m/044038p	Anna Paquin	20.0	34409206.0	['Horror', 'Haunted House Film']	Darkness
Dr. Franz Tobel	/m/0cgrxy2	['scientist']	['recover', 'tell', 'demonstrate']	14.342726	-33.906	-26.205744	33	11350697		False	1943.0	M			William Post Jr.	41.0		['Drama', 'Black-and-white', 'Action']	Sherlock Holmes and the Secret Weapon
Inspector Beth Lestrade	/m/0cgrxx1	['Inspector']	['save', 'call', 'protection']	41.9263	5.8944855	22.825926	18	11350697		False	1943.0	M	1.8796		Dennis Hoey			['Drama', 'Black-and-white', 'Action']	Sherlock Holmes and the Secret Weapon
Kumayama	/m/0hsvlnl		['explain', 'demand', 'swindle']	17.650187	8.701927	-23.140928	4	570269		False	1964.0	M			Yoshifumi Tajima	45.0		['World cinema', 'Science Fiction', 'Fantasy']	Mothra vs. Godzilla
Valerie Mathis	/m/08nb_sk		['confront', 'get', 'save']	38.720375	6.4515524	19.232458	18	9019882		False	1954.0	F			Linda Christian	30.0		['Drama', 'Action', 'Thriller']	Casino Royale
Wade Lewis	/m/0gyb7v5		['come', 'affair', 'drive']	-22.61035	26.454721	-15.915925	9	1591979		False	1965.0	M	1.75	/m/02w7gg	Robert Redford			['Drama', 'Period piece']	Inside Daisy Clover
Montgomery Wick	/m/0cj3d4l		['say', 'harness', 'collect']	4.8928895	-3.7259946	-41.79427	5	1695219		False	2000.0	M	1.83	/m/033tf_	Scott Glenn	59.0	215663859.0	['Action', 'Thriller', 'Adventure']	Vertical Limit
Annie Garrett	/m/0ch8kgk		['plead', 'fall', 'reconcile']	-4.708737	-7.7566123	-5.421992	2	1695219		False	2000.0	F	1.62	/m/033tf_	Robin Tunney	28.0	215663859.0	['Action', 'Thriller', 'Adventure']	Vertical Limit
Francis Drake	/m/0h56yyk	['Queen']	['induce', 'know', 'reprimand']	3.7772954	6.123112	6.746416	2	18893263		False	1980.0	M	1.75		John Thaw	38.0		['Historical drama']	Drake's Venture
Archy	/m/0gxrrns		['people', 'kidnap', 'reveal']	9.310881	32.03948	4.2816215	19	12207260		False	2008.0	M	1.88		Mark Strong	45.0	25739015.0	['Comedy', 'Action', 'Thriller']	RocknRolla
Lenny Cole	/m/0h2lykf	['boss']	['bring', 'order', 'shoot']	-1.8069313	10.42654	38.89434	22	12207260		False	2008.0	M	1.85	/m/02w7gg	Tom Wilkinson	60.0	25739015.0	['Comedy', 'Action', 'Thriller']	RocknRolla
Ignacio Carrillo	/m/0bhd4_s	['singer']	['accept', 'participate', 'admire']	-14.8574	-19.446278	-29.05958	14	22649123		False	2009.0				Marciano Martínez			['Drama', 'World cinema', 'Road movie']	The Wind Journeys
Packard Walsh	/m/0b1pnv4	['Sheriff', 'leader']	['kidnap', 'control', 'beat']	-34.503834	-5.722756	24.441805	3	1953082		False	1986.0	M	1.98		Nick Cassavetes	27.0		['Action', 'Thriller', 'Horror']	The Wraith
Packard Walsh	/m/0b1pnv4	['Sheriff', 'leader']	['kidnap', 'control', 'beat']	-34.503834	-5.722756	24.441805	3	1953082		False	1986.0	M	1.98		Nick Cassavetes	27.0		['Action', 'Thriller', 'Horror']	The Wraith
Keri Johnson	/m/0h29wkn		['confront', 'tell', 'kidnap']	-0.32633546	35.230377	-4.7038956	20	1953082		False	1986.0	F	1.63	/m/033tf_	Sherilyn Fenn	21.0		['Action', 'Thriller', 'Horror']	The Wraith
Billy Hankins	/m/0b20bcz		['ask', 'come', 'attempt']	-3.0235229	10.742956	18.515884	27	1953082		False	1986.0	M			Matthew Barry	24.0		['Action', 'Thriller', 'Horror']	The Wraith
Bill Johnson	/m/0cgzpbj	['owner']	['defend', 'fall', 'paint']	15.786506	38.05414	-13.872215	10	450634		False	1998.0	M	1.91	/m/07hwkr	Jeff Daniels	43.0	49805462.0	['Drama', 'Comedy', 'Family Film']	Pleasantville
Jake Bridges	/m/0h30sbv	['journalist']	['fall', 'save', 'journalist']	35.82054	3.694829	26.01649	18	23647555		False	1998.0	M	1.791	/m/0dqqwy	William Petersen	44.0		['Drama', 'Action', 'Thriller']	Gunshy
Gloria Sullivan	/m/0cc0fpg		['save', 'daughter', 'mother']	39.315388	7.162909	20.265472	18	3252445		False	1998.0	F			Kim Dickens	32.0	2087471.0	['Comedy', 'Thriller', 'Indie']	Zero Effect
Truddi Chase	/m/0h2k_v9		['telephone', 'tell', 'aid']	-9.666908	8.631603	-5.360667	2	31420015		False	1990.0	F	1.68		Shelley Long	40.0		['Drama']	Voices Within: The Lives of Truddi Chase
McGloin	/m/0cnq_7q		['respond', 'kill', 'pray']	-9.303227	13.612193	21.440962	27	188902		False	2002.0	M	1.68	/m/03lmx1	Gary Lewis	44.0	193772504.0	['Drama', 'Crime Fiction', 'Period piece']	Gangs of New York
Steven Esqueleto	/m/02_8jh0		['convince', 'send', 'bring']	-26.591618	24.771154	-15.464479	9	2439396		False	2006.0	M			Hector Jimenez	32.0	99255460.0	['Comedy', 'Family Film', 'Sports']	Nacho Libre
Nacho	/m/02_8jg5		['compete', 'throw', 'jump']	-35.14387	-4.834271	-3.4492986	32	2439396		False	2006.0	M	1.68	/m/07bch9	Jack Black	36.0	99255460.0	['Comedy', 'Family Film', 'Sports']	Nacho Libre
Priya	/m/0gy62cz	['student']	['lie', 'get', 'help']	14.930878	-41.633484	1.564042	6	12690499		False	2008.0	F	1.63	/m/0cmdl5l	Vidya Balan	30.0		['Drama', 'World cinema', 'Musical']	Kismat Konnection
Shura Hokuto	/m/0j8pkr7		['betray', 'die', 'face']	7.117089	18.427298	-35.211163	29	6339348		False	2006.0	F	1.66	/m/019kn7	Chisato Morishita	24.0		['Science Fiction', 'Japanese Movies']	Kamen Rider Kabuto: God Speed Love
Tetsuki Yamato	/m/0j8pkrx		['fall', 'confront', 'die']	10.16276	22.053112	-33.998264	29	6339348		False	2006.0	M			Mitsuki Koga	31.0		['Science Fiction', 'Japanese Movies']	Kamen Rider Kabuto: God Speed Love
Zizi	/m/0ghws5w		['kill', 'fight', 'bos']	-11.465098	13.77046	22.631092	27	28085067		False	2011.0	M			Michael Irby	38.0	626100000.0	['Drama', 'Action', 'Thriller']	Fast Five
Hernan Reyes	/m/0ghws54	['owner', 'boss']	['sell', 'bring', 'injure']	11.962137	31.915133	-12.550247	10	28085067		False	2011.0	M	1.715	/m/02p4q5p	Joaquim de Almeida	54.0	626100000.0	['Drama', 'Action', 'Thriller']	Fast Five
Hernan Reyes	/m/0ghws54	['owner', 'boss']	['sell', 'bring', 'injure']	11.962137	31.915133	-12.550247	10	28085067		False	2011.0	M	1.715	/m/02p4q5p	Joaquim de Almeida	54.0	626100000.0	['Drama', 'Action', 'Thriller']	Fast Five
Luke Hobbs	/m/0hmrrhn		['arrest', 'kill', 'refuse']	34.079346	3.8323946	18.623663	18	28085067		False	2011.0	M	1.96	/m/07j80c	The Rock	38.0	626100000.0	['Drama', 'Action', 'Thriller']	Fast Five
Vince	/m/0c0kyfn	['police officer']	['save', 'die', 'knock']	-17.151728	32.175266	10.985425	36	28085067		False	2011.0	M	1.85		Matt Schulze	38.0	626100000.0	['Drama', 'Action', 'Thriller']	Fast Five
Vince	/m/0c0kyfn	['police officer']	['save', 'die', 'knock']	-17.151728	32.175266	10.985425	36	248222		False	2001.0	M	1.85		Matt Schulze	28.0	207283925.0	['Action', 'Thriller', 'Crime Fiction']	The Fast and the Furious
Aisling	/m/09x8v5y		['free', 'give', 'appear']	23.010363	-16.309788	28.21451	0	14369179		False	2009.0				Christen Mooney		739454.0	['Adventure', 'Family Film', 'Animation']	The Secret of Kells
Cliff Brumby	/m/0cpb6_n	['owner']	['tell', 'believe', 'admit']	18.198086	35.97575	-15.750115	10	1693867		False	2000.0	M	1.88		Michael Caine	67.0		['Action', 'Thriller', 'Crime Fiction']	Get Carter
Cliff Brumby	/m/0cpb6_n	['owner']	['tell', 'believe', 'admit']	18.198086	35.97575	-15.750115	10	175668		False	1971.0	M			Bryan Mosley	39.0		['Thriller', 'Crime Fiction', 'Crime Thriller']	Get Carter
Cyrus Paice	/m/0cpb6zd	['boss']	['lead', 'make', 'recover']	0.94681287	6.2187753	42.063778	22	1693867		False	2000.0	M	1.8	/m/033tf_	Mickey Rourke	48.0		['Action', 'Thriller', 'Crime Fiction']	Get Carter
Hub	/m/0bnmyd8		['kill', 'lecture', 'please']	-4.1659	-8.3955	-8.23861	2	1863169		False	2003.0	M	1.74		Robert Duvall	72.0	47902566.0	['Drama', 'Comedy', 'Adventure']	Secondhand Lions
Walter	/m/0bnmyfl	['bounty hunter', 'cartoonist', 'Sheik']	['make', 'use', 'explain']	1.4733264	-36.111683	5.098183	16	1863169		False	2003.0	M	1.626	/m/07hwkr	Haley Joel Osment	15.0	47902566.0	['Drama', 'Comedy', 'Adventure']	Secondhand Lions
Walter	/m/0bnmyfl	['bounty hunter', 'cartoonist', 'Sheik']	['make', 'use', 'explain']	1.4733264	-36.111683	5.098183	16	1863169		False	2003.0	M	1.626	/m/07hwkr	Haley Joel Osment	15.0	47902566.0	['Drama', 'Comedy', 'Adventure']	Secondhand Lions
Walter	/m/0bnmyfl	['bounty hunter', 'cartoonist', 'Sheik']	['make', 'use', 'explain']	1.4733264	-36.111683	5.098183	16	1863169		False	2003.0	M	1.626	/m/07hwkr	Haley Joel Osment	15.0	47902566.0	['Drama', 'Comedy', 'Adventure']	Secondhand Lions
Stan	/m/0bnmyfc		['demand', 'attack', 'tell']	-17.905031	6.0927916	10.530453	30	1863169		False	2003.0	M	1.778		Nicky Katt	33.0	47902566.0	['Drama', 'Comedy', 'Adventure']	Secondhand Lions
Walter	/m/0h1446s		['bail', 'encounter', 'know']	36.341293	3.4218163	19.773851	18	448735		False	2003.0	M	1.76	/m/041rx	James Caan	63.0	220443451.0	['Comedy', 'Family Film', 'Fantasy']	Elf
Jovie	/m/0hj6wqr		['manage', 'overcome', 'marry']	41.271873	-0.060058754	-13.64261	17	448735		False	2003.0	F	1.66	/m/033tf_	Zooey Deschanel	23.0	220443451.0	['Comedy', 'Family Film', 'Fantasy']	Elf
Cassandra Anderson	/m/0h38m3z	['Judge']	['intervene', 'kill', 'respond']	-29.082312	6.741938	-2.632854	35	28882162		False	2012.0	F	1.626		Olivia Thirlby	25.0	36000000.0	['Action', 'Thriller', 'Science Fiction']	Dredd
Judge Lex	/m/0hk0r6h		['shoot', 'kill', 'bribe']	-23.000753	12.499537	29.971842	13	28882162		False	2012.0	M			Langley Kirkwood	39.0	36000000.0	['Action', 'Thriller', 'Science Fiction']	Dredd
Quincy	/m/0h2lzmr	['teacher']	['destroy', 'tell', 'plan']	31.66004	-30.10109	-5.0851727	11	24925008		False	2011.0	M	1.88		Jerry Trainor	34.0		['Family Film', 'Comedy film']	Best Player
Luz Martínez	/m/0h33gf1		['write', 'try', 'come']	-3.204789	-30.032148	-7.8232	7	15033858		False	2008.0	F	1.69	/m/04dzwby	Leonor Varela	35.0		['Drama', 'World cinema', 'Indie']	Sleep Dealer
Mr. Joyboy	/m/0n4jphc	['embalmer']	['bring', 'give', 'report']	-1.1922767	-3.22032	-33.8345	5	9450708		False	1965.0	M	1.78		Rod Steiger	40.0		['Comedy film', 'Black comedy', 'Parody']	The Loved One
Rev. Wilbur Glenworthy	/m/0h5n8gf	['Reverend', 'owner']	['try', 'seduce', 'idol']	16.248678	32.302715	-15.325319	10	9450708		False	1965.0	M	1.77		Jonathan Winters	39.0		['Comedy film', 'Black comedy', 'Parody']	The Loved One
Rev. Wilbur Glenworthy	/m/0h5n8gf	['Reverend', 'owner']	['try', 'seduce', 'idol']	16.248678	32.302715	-15.325319	10	9450708		False	1965.0	M	1.77		Jonathan Winters	39.0		['Comedy film', 'Black comedy', 'Parody']	The Loved One
Jemma	/m/07wyvgf	['student']	['come', 'represent', 'treat']	17.363846	-36.980995	0.66667545	6	18933002		False	2009.0	F	1.62	/m/0x67	Keke Palmer	15.0		['Drama', 'Indie', 'Comedy-drama']	Shrink
Patrick	/m/07wyvh2		['agent', 'office', 'interest']	-19.596693	-1.9204137	-14.080455	2	18933002		False	2009.0	M	1.77		Dallas Roberts	39.0		['Drama', 'Indie', 'Comedy-drama']	Shrink
Amanda Wasserman	/m/096wmn1		['plan', 'audience', 'leave']	15.905183	-24.292076	-3.248516	31	9023277		False	2003.0	F	1.7	/m/013b6_	Fran Drescher	45.0		['Comedy', 'Family Film']	Beautiful Girl
Bade Thakur Jagawar Choudhry	/m/0h88wm0		['ask', 'slap', 'stop']	-3.531038	9.312878	3.0163877	2	29752895		False	2001.0	M	1.83	/m/0dryh9k	Shakti Kapoor	43.0		['Action']	Arjun Devaa
Lord Raglan	/m/0b_wr11		['lead', 'slow', 'bother']	-35.306698	3.745118	14.104074	28	5467488		False	1968.0	M	1.8		John Gielgud	64.0		['Drama', 'Action', 'Action/Adventure']	The Charge of the Light Brigade
Capt. Louis Edward Nolan	/m/0b_wr3y	['Captain']	['realize', 'get', 'demand']	-14.657362	12.498713	17.657349	27	5467488		False	1968.0	M	1.73	/m/02w7gg	David Hemmings	26.0		['Drama', 'Action', 'Action/Adventure']	The Charge of the Light Brigade
Larry Larkin	/m/0hpst1p	['cartoonist']	['fire', 'interest', 'come']	2.4176605	-19.554815	35.467983	24	24818202		False	1956.0	M	1.9		George Sanders	49.0		['Comedy']	That Certain Feeling
Lila Crane	/m/02nwl2q		['sneak', 'hide', 'search']	11.152113	28.466503	20.896717	12	4578695		False	1998.0	F	1.6	/m/07bch9	Julianne Moore	38.0	37141130.0	['Thriller', 'Horror', 'Mystery']	Psycho
Govind	/m/0dj2ljw		['try', 'thwart', 'suspect']	26.850513	-15.904381	24.821228	0	13001345		False	1993.0	M	1.8	/m/0dryh9k	Sunny Deol	36.0		['Bollywood']	Damini
Indrajit Chaddha	/m/0h8bgjb		['succeed', 'embarrass', 'anger']	7.9683075	-4.6618986	11.132612	2	13001345		False	1993.0	M		/m/0dryh9k	Amrish Puri	60.0		['Bollywood']	Damini
Sister Agnes	/m/0h2v8sw		['tell', 'receive', 'come']	-10.594216	-5.894767	7.257395	2	16928777		False	1985.0	F	1.676		Meg Tilly	25.0	25627836.0	['Drama', 'Thriller', 'Mystery']	Agnes of God
Doctor Martha Livingston	/m/0gycx_z	['psychologist']	['receive', 'tell', 'take']	6.152815	-3.9844694	-47.330296	5	16928777		False	1985.0	F	1.73	/m/013xrm	Jane Fonda	47.0	25627836.0	['Drama', 'Thriller', 'Mystery']	Agnes of God
Jack Billings	/m/0hgcglt		['use', 'joke', 'son']	-17.952486	25.543169	-11.481305	9	2409484		False	2005.0	M			Hunter Clary		85167639.0	['Action', 'Thriller', 'Crime Thriller']	Transporter 2
Lola	/m/0hgcgl4		['lead', 'show', 'deal']	-42.35521	5.200091	7.4059634	28	2409484		False	2005.0	F	1.765		Kate Nauta	23.0	85167639.0	['Action', 'Thriller', 'Crime Thriller']	Transporter 2
Jack Burden	/m/02wjhhq	['reporter']	['insist', 'reveal', 'raise']	22.858103	-1.5023525	33.42106	34	1166096		False	2006.0	M	1.82	/m/02w7gg	Jude Law	33.0	9450897.0	['Drama', 'Thriller', 'Period piece']	All the King's Men
Carlos	/m/070nmd1		['fall', 'encounter', 'abuse']	-18.98451	-2.8927004	-11.329752	2	2933385		False	1991.0	M			Ricky Dean Logan		34872033.0	['Horror', 'Teen', 'Slasher']	Freddy's Dead: The Final Nightmare
Tracy	/m/070nmfy		['say', 'toss', 'attack']	-18.869366	10.616205	14.283591	30	2933385		False	1991.0	F			Lezlie Deane	27.0	34872033.0	['Horror', 'Teen', 'Slasher']	Freddy's Dead: The Final Nightmare
John Reed	/m/0h2nf70		['lead', 'reveal', 'blow']	-36.279823	0.19616187	11.439248	28	19271127		False	2009.0	M	1.85	/m/033tf_	Edward Burns	41.0	2053764.0	['Action', 'Thriller', 'Action/Adventure']	The Gift
John Reed	/m/0h2nf64		['lead', 'reveal', 'blow']	-36.279835	0.1961655	11.439246	28	19271127		False	2009.0	M	1.85	/m/033tf_	Edward Burns	41.0	2053764.0	['Action', 'Thriller', 'Action/Adventure']	The Gift
Tully Alford	/m/0h6dy0v	['lawyer']	['try', 'capture', 'propose']	28.170012	22.11989	-8.823585	15	26742350		False	1991.0	M	1.75	/m/041rx	Dan Hedaya	51.0	191502246.0	['Comedy', 'Family Film', 'Fantasy']	The Addams Family
Pugsley Addams	/m/0c4z_l		['antagonistic', 'become', 'arrive']	-3.5710905	34.701164	-5.878046	20	26742350		False	1991.0	M			Jimmy Workman	11.0	191502246.0	['Comedy', 'Family Film', 'Fantasy']	The Addams Family
Pugsley Addams	/m/0c4z_l		['antagonistic', 'become', 'arrive']	-3.5710905	34.701164	-5.878046	20	876872		False	1993.0	M			Jimmy Workman	13.0	48919043.0	['Comedy', 'Family Film', 'Fantasy']	Addams Family Values
Silvermist	/m/02pl__7		['make', 'ask', 'wash']	21.637663	-19.531948	27.694454	0	5641391		False	2008.0	F	1.6	/m/01nbcy	Lucy Liu	39.0	52620104.0	['Adventure', 'Family Film', 'Animation']	Tinker Bell
Silvermist	/m/02pl__7		['make', 'ask', 'wash']	21.637663	-19.531948	27.694454	0	31288540		False	2011.0	F	1.6	/m/01nbcy	Lucy Liu	42.0		['Short Film']	Tinker Bell and the Pixie Hollow Games
Silvermist	/m/02pl__7		['make', 'ask', 'wash']	21.637663	-19.531948	27.694454	0	28195052		False	2012.0	F	1.6	/m/01nbcy	Lucy Liu	43.0		['Action', 'Family Film', 'Animation']	Tinker Bell: Secret of the Wings
Michael Clayton	/m/030nqm5		['show', 'throw', 'bail']	5.4139457	-17.575253	9.836455	2	5968326		False	2007.0	M	1.8	/m/033tf_	George Clooney	46.0	92991835.0	['Drama', 'Thriller', 'Crime Fiction']	Michael Clayton
Gabe Jensen	/m/0bbfd5d		['confront', 'eat', 'point']	2.9375267	-37.826195	7.9850264	16	1083768		False	2004.0	M	1.87		LL Cool J	36.0	21148829.0	['Action', 'Thriller', 'Action/Adventure']	Mindhunters
Steve Nichols	/m/0h26cnn	['actor']	['continue', 'discover', 'decide']	-16.23084	-32.142418	17.829252	37	10688518		False	1980.0	M	1.8		John Ritter	31.0		['Comedy', 'Action', 'Action/Adventure']	Hero at Large
Charlie Anderson	/m/05mp1b_		['give', 'stop', 'tell']	-13.233152	14.806418	16.4296	27	2003410		False	1965.0	M	1.91	/m/07bch9	James Stewart	56.0		['Drama', 'Family Film', 'Action/Adventure']	Shenandoah
Nancy	/m/0h5pyc5		['result', 'boyfriend', 'follow']	24.588259	15.351046	-31.836168	4	2433724		False	1965.0	F			Charla Doherty	19.0		['Comedy', 'Adventure', 'Science Fiction']	Village of the Giants
Kammaran	/m/0h27wtk		['repeat', 'insist', 'target']	-14.953795	2.4476595	35.665115	25	17828310		False	1982.0	M	1.78	/m/04mvp8	Mammootty	30.0		['Drama', 'Action', 'Thriller']	Padayottam
Susan Walker	/m/09nq2jw		['write', 'tell', 'encourage']	5.1581798	-13.571071	7.887342	2	80523		False	1947.0	F	1.52	/m/0g6ff	Natalie Wood	8.0	3150000.0	['Fantasy', 'Christmas movie']	Miracle on 34th Street
Sharon	/m/0h32mhd		['suffer', 'likeness', 'photo']	0.51545316	-37.157516	7.3091826	16	2465576		False	2006.0	F	1.57	/m/03d19xz	Jodelle Ferland	11.0	97607453.0	['Horror', 'Adventure', 'Japanese Movies']	Silent Hill
Dahlia Gillespie	/m/0hh3lsd		['agree', 'realize', 'daughter']	5.767225	-34.162582	1.3510457	16	2465576		False	2006.0	F	1.7	/m/044038p	Deborah Kara Unger	39.0	97607453.0	['Horror', 'Adventure', 'Japanese Movies']	Silent Hill
Rose Da Silva	/m/0h2qgtx		['learn', 'encounter', 'concern']	-18.503355	16.614038	-13.619919	9	2465576		False	2006.0	F	1.676		Radha Mitchell	32.0	97607453.0	['Horror', 'Adventure', 'Japanese Movies']	Silent Hill
Scarred Older Alessa	/m/0hh3ls3		['rise', 'aid', 'burn']	-5.1873918	-16.816181	-0.6516413	2	2465576		False	2006.0				Lorry Ayers		97607453.0	['Horror', 'Adventure', 'Japanese Movies']	Silent Hill
Cybil Bennett	/m/0cw2g4	['police officer']	['condemn', 'police officer', 'run']	-13.339765	36.73319	7.987109	36	2465576		False	2006.0	F	1.689	/m/0g8_vp	Laurie Holden	36.0	97607453.0	['Horror', 'Adventure', 'Japanese Movies']	Silent Hill
Shaun Brumder	/m/0cg5m_h	['writer']	['steal', 'realize', 'convince']	5.751075	-10.831751	39.20308	24	438417		False	2002.0	M	1.86		Colin Hanks	24.0	41032915.0	['Comedy', 'Teen', 'Coming of age']	Orange County
Verloc	/m/09dzwyz	['Detective Sergeant', 'owner']	['carry', 'blame', 'prevent']	10.730707	31.190714	-16.227846	10	247098		False	1936.0	M		/m/041rx	Oscar Homolka			['Thriller', 'Mystery', 'Crime Thriller']	Sabotage
Verloc	/m/09dzwyz	['Detective Sergeant', 'owner']	['carry', 'blame', 'prevent']	10.730707	31.190714	-16.227846	10	247098		False	1936.0	M		/m/041rx	Oscar Homolka			['Thriller', 'Mystery', 'Crime Thriller']	Sabotage
